Date,Block,Plot,Species,%cover ,,,,
20-Jul-14,2,3,Euphorbia_corollata,0,,,,
20-Jul-14,2,3,Hypericum_ellipticum_sphaerocarpum,0,,,,
20-Jul-14,2,3,Rhus_copallina,0,,,,
20-Jul-14,2,3,Ulmus_americana,0,,,,
20-Jul-14,2,3,Rudbeckia_missouriensis_fulgida,1,,,,
20-Jul-14,2,3,Sorghastrum_nutans,35,,,,
20-Jul-14,2,3,Andropogon_gerardii,0,,,,
20-Jul-14,2,3,Ruellia_humilis,0,,,,
20-Jul-14,2,3,Echinacea_pallida,0,,,,
20-Jul-14,2,3,Panicum_virgatum,0,,,,
20-Jul-14,2,3,Schizachyrium_scoparium,0,,,,
20-Jul-14,2,3,Symphyotrichum_patens,0,,,,
20-Jul-14,2,3,Cornus_drummondii,10,,,,
20-Jul-14,2,3,Lespedeza_repens,2,,,,
20-Jul-14,2,3,Brickellia_eupatorioides,5,,,,
20-Jul-14,2,3,Solidago_speciosa,1,,,,
20-Jul-14,2,3,Carex_gravida,0,,,,
20-Jul-14,2,3,Dichanthelium_acuminatum ,0,,,,
20-Jul-14,2,3,Physalis_virginiana,0,,,,
20-Jul-14,2,3,Lespedeza_virginica,0,,,,
20-Jul-14,2,3,Stenaria_hedyotis_nigricans,0,,,,
20-Jul-14,2,3,Dalea_candida,0,,,,
20-Jul-14,2,3,Carya_glabra,0,,,,
20-Jul-14,2,3,Symphyotrichum_Aster_ericoides,0,,,,
20-Jul-14,2,3,Asclepias_hirtella,0,,,,
20-Jul-14,2,3,Helianthus_divaricatus,0,,,,
20-Jul-14,2,3,Chamaecrista_fasciculata_cassia_fasciculata,0,,,,
20-Jul-14,2,4,Lespedeza_capitata,5,,,,
20-Jul-14,2,4,Bouteloua_curtipendula,10,,,,
20-Jul-14,2,4,Euphorbia_corollata,2,,,,
20-Jul-14,2,4,Hypericum_ellipticum_sphaerocarpum,0,,,,
20-Jul-14,2,4,Rhus_copallina,0,,,,
20-Jul-14,2,4,Ulmus_americana,0,,,,
20-Jul-14,2,4,Rudbeckia_missouriensis_fulgida,0,,,,
20-Jul-14,2,4,Sorghastrum_nutans,50,,,,
20-Jul-14,2,4,Andropogon_gerardii,0,,,,
20-Jul-14,2,4,Ruellia_humilis,0,,,,
20-Jul-14,2,4,Echinacea_pallida,0,,,,
20-Jul-14,2,4,Panicum_virgatum,0,,,,
20-Jul-14,2,4,Schizachyrium_scoparium,5,,,,
20-Jul-14,2,4,Symphyotrichum_patens,5,,,,
20-Jul-14,2,4,Cornus_drummondii,0,,,,
20-Jul-14,2,4,Lespedeza_repens,0,,,,
20-Jul-14,2,4,Brickellia_eupatorioides,0,,,,
20-Jul-14,2,4,Solidago_speciosa,0,,,,
20-Jul-14,2,4,Carex_gravida,10,,,,
20-Jul-14,2,4,Dichanthelium_acuminatum ,1,,,,
20-Jul-14,2,4,Physalis_virginiana,0,,,,
20-Jul-14,2,4,Lespedeza_virginica,0,,,,
20-Jul-14,2,4,Stenaria_hedyotis_nigricans,0,,,,
20-Jul-14,2,4,Dalea_candida,0,,,,
20-Jul-14,2,4,Carya_glabra,0,,,,
20-Jul-14,2,4,Symphyotrichum_Aster_ericoides,0,,,,
20-Jul-14,2,4,Asclepias_hirtella,0,,,,
20-Jul-14,2,4,Helianthus_divaricatus,0,,,,
20-Jul-14,2,4,Chamaecrista_fasciculata_cassia_fasciculata,0,,,,
20-Jul-14,2,5,Lespedeza_capitata,0,,,,
20-Jul-14,2,5,Bouteloua_curtipendula,0,,,,
20-Jul-14,2,5,Euphorbia_corollata,2,,,,
20-Jul-14,2,5,Hypericum_ellipticum_sphaerocarpum,0,,,,
20-Jul-14,2,5,Rhus_copallina,0,,,,
20-Jul-14,2,5,Ulmus_americana,0,,,,
20-Jul-14,2,5,Rudbeckia_missouriensis_fulgida,1,,,,
20-Jul-14,2,5,Sorghastrum_nutans,45,,,,
20-Jul-14,2,5,Andropogon_gerardii,5,,,,
20-Jul-14,2,5,Ruellia_humilis,5,,,,
20-Jul-14,2,5,Echinacea_pallida,10,,,,
20-Jul-14,2,5,Panicum_virgatum,0,,,,
20-Jul-14,2,5,Schizachyrium_scoparium,0,,,,
20-Jul-14,2,5,Symphyotrichum_patens,0,,,,
20-Jul-14,2,5,Cornus_drummondii,0,,,,
20-Jul-14,2,5,Lespedeza_repens,2,,,,
20-Jul-14,2,5,Brickellia_eupatorioides,0,,,,
20-Jul-14,2,5,Solidago_speciosa,0,,,,
20-Jul-14,2,5,Carex_gravida,5,,,,
20-Jul-14,2,5,Dichanthelium_acuminatum ,0,,,,
20-Jul-14,2,5,Physalis_virginiana,0,,,,
20-Jul-14,2,5,Lespedeza_virginica,0,,,,
20-Jul-14,2,5,Stenaria_hedyotis_nigricans,0,,,,
20-Jul-14,2,5,Dalea_candida,0,,,,
20-Jul-14,2,5,Carya_glabra,0,,,,
20-Jul-14,2,5,Symphyotrichum_Aster_ericoides,0,,,,
20-Jul-14,2,5,Asclepias_hirtella,0,,,,
20-Jul-14,2,5,Helianthus_divaricatus,0,,,,
20-Jul-14,2,5,Chamaecrista_fasciculata_cassia_fasciculata,0,,,,
20-Jul-14,2,6,Lespedeza_capitata,0,,,,
20-Jul-14,2,6,Bouteloua_curtipendula,1,,,,
20-Jul-14,2,6,Euphorbia_corollata,6,,,,
20-Jul-14,2,6,Hypericum_ellipticum_sphaerocarpum,0,,,,
20-Jul-14,2,6,Rhus_copallina,0,,,,
20-Jul-14,2,6,Ulmus_americana,0,,,,
20-Jul-14,2,6,Rudbeckia_missouriensis_fulgida,0,,,,
20-Jul-14,2,6,Sorghastrum_nutans,45,,,,
20-Jul-14,2,6,Andropogon_gerardii,15,,,,
20-Jul-14,2,6,Ruellia_humilis,10,,,,
20-Jul-14,2,6,Echinacea_pallida,0,,,,
20-Jul-14,2,6,Panicum_virgatum,0,,,,
20-Jul-14,2,6,Schizachyrium_scoparium,0,,,,
20-Jul-14,2,6,Symphyotrichum_patens,0,,,,
20-Jul-14,2,6,Cornus_drummondii,5,,,,
20-Jul-14,2,6,Lespedeza_repens,0,,,,
20-Jul-14,2,6,Brickellia_eupatorioides,5,,,,
20-Jul-14,2,6,Solidago_speciosa,0,,,,
20-Jul-14,2,6,Carex_gravida,0,,,,
20-Jul-14,2,6,Dichanthelium_acuminatum ,0,,,,
20-Jul-14,2,6,Physalis_virginiana,1,,,,
20-Jul-14,2,6,Lespedeza_virginica,0,,,,
20-Jul-14,2,6,Stenaria_hedyotis_nigricans,0,,,,
20-Jul-14,2,6,Dalea_candida,0,,,,
20-Jul-14,2,6,Carya_glabra,0,,,,
20-Jul-14,2,6,Symphyotrichum_Aster_ericoides,0,,,,
20-Jul-14,2,6,Asclepias_hirtella,0,,,,
20-Jul-14,2,6,Helianthus_divaricatus,0,,,,
20-Jul-14,2,6,Chamaecrista_fasciculata_cassia_fasciculata,0,,,,
20-Jul-14,2,7,Lespedeza_capitata,0,,,,
20-Jul-14,2,7,Bouteloua_curtipendula,0,,,,
20-Jul-14,2,7,Euphorbia_corollata,10,,,,
20-Jul-14,2,7,Hypericum_ellipticum_sphaerocarpum,10,,,,
20-Jul-14,2,7,Rhus_copallina,0,,,,
20-Jul-14,2,7,Ulmus_americana,0,,,,
20-Jul-14,2,7,Rudbeckia_missouriensis_fulgida,0,,,,
20-Jul-14,2,7,Sorghastrum_nutans,65,,,,
20-Jul-14,2,7,Andropogon_gerardii,0,,,,
20-Jul-14,2,7,Ruellia_humilis,0,,,,
20-Jul-14,2,7,Echinacea_pallida,0,,,,
20-Jul-14,2,7,Panicum_virgatum,0,,,,
20-Jul-14,2,7,Schizachyrium_scoparium,10,,,,
20-Jul-14,2,7,Symphyotrichum_patens,0,,,,
20-Jul-14,2,7,Cornus_drummondii,0,,,,
20-Jul-14,2,7,Lespedeza_repens,0,,,,
20-Jul-14,2,7,Brickellia_eupatorioides,0,,,,
20-Jul-14,2,7,Solidago_speciosa,0,,,,
20-Jul-14,2,7,Carex_gravida,0,,,,
20-Jul-14,2,7,Dichanthelium_acuminatum ,0,,,,
20-Jul-14,2,7,Physalis_virginiana,0,,,,
20-Jul-14,2,7,Lespedeza_virginica,5,,,,
20-Jul-14,2,7,Stenaria_hedyotis_nigricans,0,,,,
20-Jul-14,2,7,Dalea_candida,0,,,,
20-Jul-14,2,7,Carya_glabra,0,,,,
20-Jul-14,2,7,Symphyotrichum_Aster_ericoides,0,,,,
20-Jul-14,2,7,Asclepias_hirtella,0,,,,
20-Jul-14,2,7,Helianthus_divaricatus,0,,,,
20-Jul-14,2,7,Chamaecrista_fasciculata_cassia_fasciculata,0,,,,
20-Jul-14,2,8,Lespedeza_capitata,2,,,,
20-Jul-14,2,8,Bouteloua_curtipendula,10,,,,
20-Jul-14,2,8,Euphorbia_corollata,0,,,,
20-Jul-14,2,8,Hypericum_ellipticum_sphaerocarpum,0,,,,
20-Jul-14,2,8,Rhus_copallina,0,,,,
20-Jul-14,2,8,Ulmus_americana,0,,,,
20-Jul-14,2,8,Rudbeckia_missouriensis_fulgida,2,,,,
20-Jul-14,2,8,Sorghastrum_nutans,50,,,,
20-Jul-14,2,8,Andropogon_gerardii,5,,,,
20-Jul-14,2,8,Ruellia_humilis,0,,,,
20-Jul-14,2,8,Echinacea_pallida,5,,,,
20-Jul-14,2,8,Panicum_virgatum,0,,,,
20-Jul-14,2,8,Schizachyrium_scoparium,10,,,,
20-Jul-14,2,8,Symphyotrichum_patens,0,,,,
20-Jul-14,2,8,Cornus_drummondii,0,,,,
20-Jul-14,2,8,Lespedeza_repens,0,,,,
20-Jul-14,2,8,Brickellia_eupatorioides,0,,,,
20-Jul-14,2,8,Solidago_speciosa,0,,,,
20-Jul-14,2,8,Carex_gravida,0,,,,
20-Jul-14,2,8,Dichanthelium_acuminatum ,0,,,,
20-Jul-14,2,8,Physalis_virginiana,0,,,,
20-Jul-14,2,8,Lespedeza_virginica,1,,,,
20-Jul-14,2,8,Stenaria_hedyotis_nigricans,0,,,,
20-Jul-14,2,8,Dalea_candida,0,,,,
20-Jul-14,2,8,Carya_glabra,0,,,,
20-Jul-14,2,8,Symphyotrichum_Aster_ericoides,0,,,,
20-Jul-14,2,8,Asclepias_hirtella,2,,,,
20-Jul-14,2,8,Helianthus_divaricatus,2,,,,
20-Jul-14,2,8,Chamaecrista_fasciculata_cassia_fasciculata,0,,,,
20-Jul-14,2,9,Lespedeza_capitata,5,,,,
20-Jul-14,2,9,Bouteloua_curtipendula,0,,,,
20-Jul-14,2,9,Euphorbia_corollata,0,,,,
20-Jul-14,2,9,Hypericum_ellipticum_sphaerocarpum,0,,,,
20-Jul-14,2,9,Rhus_copallina,35,,,,
20-Jul-14,2,9,Ulmus_americana,0,,,,
20-Jul-14,2,9,Rudbeckia_missouriensis_fulgida,10,,,,
20-Jul-14,2,9,Sorghastrum_nutans,30,,,,
20-Jul-14,2,9,Andropogon_gerardii,0,,,,
20-Jul-14,2,9,Ruellia_humilis,5,,,,
20-Jul-14,2,9,Echinacea_pallida,0,,,,
20-Jul-14,2,9,Panicum_virgatum,0,,,,
20-Jul-14,2,9,Schizachyrium_scoparium,0,,,,
20-Jul-14,2,9,Symphyotrichum_patens,0,,,,
20-Jul-14,2,9,Cornus_drummondii,0,,,,
20-Jul-14,2,9,Lespedeza_repens,0,,,,
20-Jul-14,2,9,Brickellia_eupatorioides,0,,,,
20-Jul-14,2,9,Solidago_speciosa,0,,,,
20-Jul-14,2,9,Carex_gravida,0,,,,
20-Jul-14,2,9,Dichanthelium_acuminatum ,0,,,,
20-Jul-14,2,9,Physalis_virginiana,0,,,,
20-Jul-14,2,9,Lespedeza_virginica,0,,,,
20-Jul-14,2,9,Stenaria_hedyotis_nigricans,5,,,,
20-Jul-14,2,9,Dalea_candida,2,,,,
20-Jul-14,2,9,Carya_glabra,35,,,,
20-Jul-14,2,9,Symphyotrichum_Aster_ericoides,1,,,,
20-Jul-14,2,9,Asclepias_hirtella,0,,,,
20-Jul-14,2,9,Helianthus_divaricatus,0,,,,
20-Jul-14,2,9,Chamaecrista_fasciculata_cassia_fasciculata,0,,,,
20-Jul-14,2,10,Lespedeza_capitata,0,,,,
20-Jul-14,2,10,Bouteloua_curtipendula,0,,,,
20-Jul-14,2,10,Euphorbia_corollata,1,,,,
20-Jul-14,2,10,Hypericum_ellipticum_sphaerocarpum,1,,,,
20-Jul-14,2,10,Rhus_copallina,0,,,,
20-Jul-14,2,10,Ulmus_americana,0,,,,
20-Jul-14,2,10,Rudbeckia_missouriensis_fulgida,0,,,,
20-Jul-14,2,10,Sorghastrum_nutans,75,,,,
20-Jul-14,2,10,Andropogon_gerardii,10,,,,
20-Jul-14,2,10,Ruellia_humilis,0,,,,
20-Jul-14,2,10,Echinacea_pallida,5,,,,
20-Jul-14,2,10,Panicum_virgatum,0,,,,
20-Jul-14,2,10,Schizachyrium_scoparium,0,,,,
20-Jul-14,2,10,Symphyotrichum_patens,0,,,,
20-Jul-14,2,10,Cornus_drummondii,15,,,,
20-Jul-14,2,10,Lespedeza_repens,0,,,,
20-Jul-14,2,10,Brickellia_eupatorioides,0,,,,
20-Jul-14,2,10,Solidago_speciosa,0,,,,
20-Jul-14,2,10,Carex_gravida,0,,,,
20-Jul-14,2,10,Dichanthelium_acuminatum ,0,,,,
20-Jul-14,2,10,Physalis_virginiana,0,,,,
20-Jul-14,2,10,Lespedeza_virginica,0,,,,
20-Jul-14,2,10,Stenaria_hedyotis_nigricans,0,,,,
20-Jul-14,2,10,Dalea_candida,0,,,,
20-Jul-14,2,10,Carya_glabra,0,,,,
20-Jul-14,2,10,Symphyotrichum_Aster_ericoides,0,,,,
20-Jul-14,2,10,Asclepias_hirtella,0,,,,
20-Jul-14,2,10,Helianthus_divaricatus,0,,,,
20-Jul-14,2,10,Chamaecrista_fasciculata_cassia_fasciculata,1,,,,
16-Jul-14,3,1,Festuca_arundinacea_schedonorus_phoenix,10,,,,
16-Jul-14,3,1,Cyperus_ovularis,15,,,,
16-Jul-14,3,1,Trifolium_repens,5,,,,
16-Jul-14,3,1,Sorghastrum_nutans,70,,,,
16-Jul-14,3,1,Baptisia_alba,5,,,,
16-Jul-14,3,1,Solanum_carolinense,2,,,,
16-Jul-14,3,1,Andropogon_virginicus,15,,,,
16-Jul-14,3,1,Polygala_sanguinea,5,,,,
16-Jul-14,3,1,Oxalis_stricta,2,,,,
16-Jul-14,3,1,Juncus_tenuis,1,,,,
16-Jul-14,3,2,Sorghastrum_nutans,65,,,,
16-Jul-14,3,2,Baptisia_alba,15,,,,
16-Jul-14,3,2,Polygala_sanguinea,5,,,,
16-Jul-14,3,2,Festuca_arundinacea_schedonorus_phoenix,3,,,,
16-Jul-14,3,2,Achillea_millefolium,3,,,,
16-Jul-14,3,2,Vernonia_missurica,5,,,,
16-Jul-14,3,2,Erigeron_annuus,2,,,,
16-Jul-14,3,2,Andropogon_virginicus,10,,,,
16-Jul-14,3,2,Desmodium_illinoense,3,,,,
16-Jul-14,3,2,Oxalis_stricta,2,,,,
16-Jul-14,3,2,Cyperus_ovularis,20,,,,
16-Jul-14,3,3,Sorghastrum_nutans,55,,,,
16-Jul-14,3,3,Polygala_sanguinea,15,,,,
16-Jul-14,3,3,Erigeron_annuus,3,,,,
16-Jul-14,3,3,Poa_pratensis,3,,,,
16-Jul-14,3,3,Cyperus_ovularis,7,,,,
16-Jul-14,3,3,Festuca_arundinacea_schedonorus_phoenix,3,,,,
16-Jul-14,3,3,Trifolium_repens,3,,,,
16-Jul-14,3,3,Andropogon_virginicus,10,,,,
16-Jul-14,3,3,Juncus_tenuis,5,,,,
16-Jul-14,3,3,Oxalis_stricta,1,,,,
16-Jul-14,3,4,Sorghastrum_nutans,75,,,,
16-Jul-14,3,4,Erigeron_annuus,5,,,,
16-Jul-14,3,4,Polygala_sanguinea,20,,,,
16-Jul-14,3,4,Baptisia_alba,8,,,,
16-Jul-14,3,4,Cyperus_ovularis,5,,,,
16-Jul-14,3,4,Acer_saccharum,5,,,,
16-Jul-14,3,4,Oxalis_stricta,1,,,,
16-Jul-14,3,4,Festuca_arundinacea_schedonorus_phoenix,3,,,,
16-Jul-14,3,4,Vernonia_missurica,3,,,,
16-Jul-14,3,4,Lespedeza_capitata,5,,,,
16-Jul-14,3,4,Juncus_tenuis,2,,,,
16-Jul-14,3,4,Poa_pratensis,1,,,,
16-Jul-14,3,4,Andropogon_virginicus,10,,,,
16-Jul-14,3,4,Setaria_pumila,2,,,,
16-Jul-14,3,5,Erigeron_annuus,8,,,,
16-Jul-14,3,5,Baptisia_alba,5,,,,
16-Jul-14,3,5,Sorghastrum_nutans,60,,,,
16-Jul-14,3,5,Dichanthelium_acuminatum ,3,,,,
16-Jul-14,3,5,Polygala_sanguinea,5,,,,
16-Jul-14,3,5,Acer_saccharum,3,,,,
16-Jul-14,3,5,Trifolium_repens,7,,,,
16-Jul-14,3,5,Andropogon_virginicus,5,,,,
16-Jul-14,3,5,Juncus_tenuis,2,,,,
16-Jul-14,3,5,Oxalis_stricta,3,,,,
16-Jul-14,3,5,Festuca_arundinacea_schedonorus_phoenix,1,,,,
16-Jul-14,3,6,Sorghastrum_nutans,45,,,,
16-Jul-14,3,6,Asclepias_hirtella,2,,,,
16-Jul-14,3,6,Vernonia_missurica,2,,,,
16-Jul-14,3,6,Polygala_sanguinea,3,,,,
16-Jul-14,3,6,Erigeron_annuus,3,,,,
16-Jul-14,3,6,Acer_saccharum,3,,,,
16-Jul-14,3,6,Oxalis_stricta,3,,,,
16-Jul-14,3,6,Lespedeza_capitata,2,,,,
16-Jul-14,3,6,Carex_gravida,15,,,,
16-Jul-14,3,6,Juncus_tenuis,2,,,,
16-Jul-14,3,6,Andropogon_virginicus,20,,,,
16-Jul-14,3,6,Festuca_arundinacea_schedonorus_phoenix,2,,,,
16-Jul-14,3,7,Sorghastrum_nutans,40,,,,
16-Jul-14,3,7,Erigeron_annuus,8,,,,
16-Jul-14,3,7,Baptisia_alba,15,,,,
16-Jul-14,3,7,Vernonia_missurica,5,,,,
16-Jul-14,3,7,Oxalis_stricta,3,,,,
16-Jul-14,3,7,Polygala_sanguinea,3,,,,
16-Jul-14,3,7,Festuca_arundinacea_schedonorus_phoenix,3,,,,
16-Jul-14,3,7,Dichanthelium_acuminatum,1,,,,
16-Jul-14,3,7,Juncus_tenuis,3,,,,
16-Jul-14,3,7,Acer_saccharum,3,,,,
16-Jul-14,3,7,Vulpia_octoflora,1,,,,
16-Jul-14,3,7,Andropogon_virginicus,3,,,,
16-Jul-14,3,8,Sorghastrum_nutans,45,,,,
16-Jul-14,3,8,Erigeron_annuus,3,,,,
16-Jul-14,3,8,Polygala_sanguinea,2,,,,
16-Jul-14,3,8,Bromus_tectorum,1,,,,
16-Jul-14,3,8,Cyperus_ovularis,1,,,,
16-Jul-14,3,8,Acer_saccharum,2,,,,
16-Jul-14,3,8,Solanum_carolinense,2,,,,
16-Jul-14,3,8,Vernonia_missurica,8,,,,
16-Jul-14,3,8,Poa_pratensis,1,,,,
16-Jul-14,3,8,Juncus_tenuis,2,,,,
16-Jul-14,3,8,Andropogon_virginicus,8,,,,
16-Jul-14,3,9,Cyperus_ovularis,8,,,,
16-Jul-14,3,9,Sorghastrum_nutans,50,,,,
16-Jul-14,3,9,Baptisia_alba,6,,,,
16-Jul-14,3,9,Desmodium_illinoense,2,,,,
16-Jul-14,3,9,Dichanthelium_acuminatum,8,,,,
16-Jul-14,3,9,Erigeron_annuus,2,,,,
16-Jul-14,3,9,Vernonia_missurica,3,,,,
16-Jul-14,3,9,Acer_saccharum,3,,,,
16-Jul-14,3,9,Andropogon_virginicus,20,,,,
16-Jul-14,3,9,Juncus_tenuis,3,,,,
16-Jul-14,3,9,Festuca_arundinacea_schedonorus_phoenix,1,,,,
16-Jul-14,3,10,Vernonia_missurica,10,,,,
16-Jul-14,3,10,Sorghastrum_nutans,70,,,,
16-Jul-14,3,10,Baptisia_alba,5,,,,
16-Jul-14,3,10,Juncus_tenuis,3,,,,
16-Jul-14,3,10,Dichanthelium_acuminatum,3,,,,
16-Jul-14,3,10,Polygala_sanguinea,2,,,,
16-Jul-14,3,10,Solanum_carolinense,2,,,,
16-Jul-14,3,10,Andropogon_virginicus,5,,,,
16-Jul-14,3,10,Bromus_tectorum,1,,,,
16-Jul-14,3,10,Vulpia_octoflora,1,,,,
16-Jul-14,3,10,Erigeron_annuus,2,,,,